drug_name,ndcnum
trimethoprim,10544005314
trimethoprim,10544005320
trimethoprim,10544052506
trimethoprim,10544052510
trimethoprim,10544052514
trimethoprim,10544052520
trimethoprim,10544052528
trimethoprim,10544094020
trimethoprim,10544094028
trimethoprim,10754093901
trimethoprim,11845012513
trimethoprim,11845018801
trimethoprim,11845018803
trimethoprim,11845019001
trimethoprim,11845019003
trimethoprim,11845044213
trimethoprim,11845044313
trimethoprim,12071038801
trimethoprim,12071038805
trimethoprim,12071038901
trimethoprim,12071038905
trimethoprim,12071047716
trimethoprim,12071047816
trimethoprim,12939066950
trimethoprim,12939071010
trimethoprim,12939071116
trimethoprim,13310014501
trimethoprim,13310014601
trimethoprim,13551050105
trimethoprim,15686010101
trimethoprim,15686010105
trimethoprim,15686010201
trimethoprim,15686010205
trimethoprim,16590021010
trimethoprim,16590021014
trimethoprim,16590021020
trimethoprim,16590021021
trimethoprim,16590021028
trimethoprim,16590021030
trimethoprim,16590021040
trimethoprim,16590021060
trimethoprim,16590021232
trimethoprim,16590023310
trimethoprim,17236030001
trimethoprim,17236030005
trimethoprim,17236031301
trimethoprim,17236031304
trimethoprim,17236031305
trimethoprim,17236031308
trimethoprim,17236031314
trimethoprim,17236031320
trimethoprim,17236084816
trimethoprim,17236084916
trimethoprim,17236088701
trimethoprim,17478070311
trimethoprim,17856082302
trimethoprim,17856082305
trimethoprim,17856082330
trimethoprim,17856082430
trimethoprim,18837014510
trimethoprim,18837014520
trimethoprim,18837014530
trimethoprim,18837014560
trimethoprim,21695012505
trimethoprim,21695012506
trimethoprim,21695012510
trimethoprim,21695012514
trimethoprim,21695012520
trimethoprim,21695012521
trimethoprim,21695012528
trimethoprim,21695012530
trimethoprim,21695012540
trimethoprim,21695012560
trimethoprim,21695033510
trimethoprim,21695070100
trimethoprim,21695070116
trimethoprim,23490124402
trimethoprim,23490644601
trimethoprim,23490644800
trimethoprim,23490644801
trimethoprim,23490644802
trimethoprim,23490644803
trimethoprim,23490644804
trimethoprim,23490644805
trimethoprim,23490644806
trimethoprim,23490644807
trimethoprim,23490644808
trimethoprim,23490644809
trimethoprim,23490644901
trimethoprim,23490644902
trimethoprim,23490644903
trimethoprim,23490644904
trimethoprim,23490644905
trimethoprim,23490936701
trimethoprim,23490936702
trimethoprim,24208013501
trimethoprim,24208013505
trimethoprim,24208013511
trimethoprim,24208013601
trimethoprim,24208013604
trimethoprim,24208013605
trimethoprim,24208013611
trimethoprim,24208013619
trimethoprim,24208031510
trimethoprim,33261014806
trimethoprim,33261014807
trimethoprim,33261014810
trimethoprim,33261014813
trimethoprim,33261014814
trimethoprim,33261014820
trimethoprim,33261014821
trimethoprim,33261014828
trimethoprim,33261014830
trimethoprim,33261014840
trimethoprim,33261014860
trimethoprim,33261014890
trimethoprim,33261039614
trimethoprim,33261039630
trimethoprim,33261046501
trimethoprim,33358032906
trimethoprim,33358032914
trimethoprim,33358032920
trimethoprim,33358032930
trimethoprim,35356053610
trimethoprim,35356066528
trimethoprim,35356066606
trimethoprim,35356066610
trimethoprim,35356066614
trimethoprim,35356066620
trimethoprim,35356066628
trimethoprim,35356066630
trimethoprim,35356066640
trimethoprim,35356066660
trimethoprim,35356066690
trimethoprim,35470102704
trimethoprim,35470120501
trimethoprim,35470120505
trimethoprim,35470120601
trimethoprim,35470213204
trimethoprim,38779027003
trimethoprim,38779027004
trimethoprim,38779027005
trimethoprim,38779027007
trimethoprim,38779027008
trimethoprim,38779027009
trimethoprim,38779027010
trimethoprim,38779027025
trimethoprim,38779027050
trimethoprim,38779028350
trimethoprim,38779077003
trimethoprim,38779077004
trimethoprim,38779077005
trimethoprim,38779077007
trimethoprim,38779077008
trimethoprim,38779077009
trimethoprim,41764011810
trimethoprim,41764011814
trimethoprim,41764011820
trimethoprim,41764011850
trimethoprim,41764015010
trimethoprim,41764015020
trimethoprim,42254018610
trimethoprim,42291075801
trimethoprim,42291075850
trimethoprim,42291075901
trimethoprim,42291075912
trimethoprim,42291075950
trimethoprim,42291084590
trimethoprim,42292002808
trimethoprim,43063002402
trimethoprim,43063002404
trimethoprim,43063002406
trimethoprim,43386033001
trimethoprim,43797016503
trimethoprim,45809091011
trimethoprim,45809091012
trimethoprim,45809091121
trimethoprim,45809091122
trimethoprim,45809091124
trimethoprim,45809091125
trimethoprim,47202125701
trimethoprim,47202125801
trimethoprim,47202239801
trimethoprim,47202239901
trimethoprim,47202239902
trimethoprim,47202267501
trimethoprim,47202284701
trimethoprim,47463078220
trimethoprim,47679049001
trimethoprim,47679049035
trimethoprim,47679049101
trimethoprim,47679049135
trimethoprim,47679058411
trimethoprim,47679058511
trimethoprim,47679081901
trimethoprim,47679081935
trimethoprim,47837014601
trimethoprim,47837014701
trimethoprim,47837014705
trimethoprim,49452792301
trimethoprim,49452792302
trimethoprim,49452792303
trimethoprim,49452792501
trimethoprim,49452792502
trimethoprim,49452792503
trimethoprim,49708014501
trimethoprim,49708014601
trimethoprim,49727004602
trimethoprim,49727004702
trimethoprim,49727004704
trimethoprim,49727069116
trimethoprim,49884013901
trimethoprim,49884013905
trimethoprim,49884013910
trimethoprim,49884014001
trimethoprim,49884014005
trimethoprim,49884014010
trimethoprim,49999007706
trimethoprim,49999007710
trimethoprim,49999007714
trimethoprim,49999007720
trimethoprim,49999007728
trimethoprim,49999007730
trimethoprim,49999007760
trimethoprim,49999007790
trimethoprim,49999015710
trimethoprim,49999016400
trimethoprim,49999016410
trimethoprim,49999023220
trimethoprim,49999037810
trimethoprim,49999050320
trimethoprim,49999064910
trimethoprim,49999064920
trimethoprim,49999064930
trimethoprim,49999064960
trimethoprim,49999064990
trimethoprim,50111034101
trimethoprim,50111034102
trimethoprim,50111034201
trimethoprim,50111034202
trimethoprim,50268072811
trimethoprim,50268072815
trimethoprim,50268072911
trimethoprim,50268072913
trimethoprim,50268077511
trimethoprim,50268077515
trimethoprim,50383082316
trimethoprim,50383082416
trimethoprim,50383082420
trimethoprim,50383082421
trimethoprim,50436469301
trimethoprim,50436469302
trimethoprim,50436469303
trimethoprim,50436469304
trimethoprim,50436469305
trimethoprim,50436469306
trimethoprim,50962030010
trimethoprim,50962030020
trimethoprim,50962030103
trimethoprim,50962030105
trimethoprim,50962030220
trimethoprim,50962030260
trimethoprim,50962030261
trimethoprim,51079012801
trimethoprim,51079012808
trimethoprim,51079012820
trimethoprim,51079012890
trimethoprim,51079012892
trimethoprim,51079063810
trimethoprim,51079083806
trimethoprim,51079083906
trimethoprim,51309031205
trimethoprim,51309031210
trimethoprim,51309031230
trimethoprim,51309031250
trimethoprim,51309073414
trimethoprim,51309073491
trimethoprim,51309073495
trimethoprim,51309073514
trimethoprim,51309073591
trimethoprim,51309073595
trimethoprim,51432042003
trimethoprim,51432042203
trimethoprim,51432042205
trimethoprim,51432067120
trimethoprim,51432097603
trimethoprim,51432097803
trimethoprim,51552095304
trimethoprim,51655011120
trimethoprim,51655011129
trimethoprim,51655011187
trimethoprim,51655011224
trimethoprim,51655011225
trimethoprim,51655011229
trimethoprim,51655011231
trimethoprim,51655011251
trimethoprim,51655011252
trimethoprim,51655011253
trimethoprim,51655011284
trimethoprim,51655011287
trimethoprim,51655018160
trimethoprim,51655018161
trimethoprim,51655018614
trimethoprim,51655018628
trimethoprim,51655018784
trimethoprim,51655030324
trimethoprim,51672520009
trimethoprim,51728041901
trimethoprim,51728042001
trimethoprim,51728042005
trimethoprim,51728057588
trimethoprim,51728057688
trimethoprim,51728064901
trimethoprim,51728064905
trimethoprim,51728066901
trimethoprim,51862048601
trimethoprim,51927169300
trimethoprim,52555013901
trimethoprim,52555013905
trimethoprim,52555014001
trimethoprim,52555014005
trimethoprim,52555034101
trimethoprim,52555034105
trimethoprim,52555034201
trimethoprim,52555034205
trimethoprim,52765130505
trimethoprim,52959014400
trimethoprim,52959014406
trimethoprim,52959014410
trimethoprim,52959014414
trimethoprim,52959014415
trimethoprim,52959014420
trimethoprim,52959014421
trimethoprim,52959014428
trimethoprim,52959014430
trimethoprim,52959014440
trimethoprim,52959014460
trimethoprim,52959060910
trimethoprim,52959076603
trimethoprim,52959076605
trimethoprim,52959076607
trimethoprim,52959102301
trimethoprim,52959102303
trimethoprim,52959102305
trimethoprim,52959102307
trimethoprim,52959102309
trimethoprim,52959102311
trimethoprim,53217024401
trimethoprim,53217030502
trimethoprim,53258016101
trimethoprim,53258016113
trimethoprim,53258016120
trimethoprim,53258022901
trimethoprim,53258022913
trimethoprim,53261055014
trimethoprim,53261055020
trimethoprim,53261055028
trimethoprim,53489014501
trimethoprim,53489014505
trimethoprim,53489014601
trimethoprim,53489014605
trimethoprim,53489047533
trimethoprim,53506033110
trimethoprim,53506033114
trimethoprim,53506033120
trimethoprim,53506033128
trimethoprim,53506033160
trimethoprim,53506034920
trimethoprim,53506034930
trimethoprim,53506035905
trimethoprim,53506036214
trimethoprim,53506049804
trimethoprim,53506049805
trimethoprim,53506049807
trimethoprim,53506049910
trimethoprim,53506049914
trimethoprim,53506049920
trimethoprim,53746027101
trimethoprim,53746027105
trimethoprim,53746027110
trimethoprim,53746027201
trimethoprim,53746027205
trimethoprim,53746027210
trimethoprim,54274024630
trimethoprim,54274024730
trimethoprim,54274048110
trimethoprim,54274048130
trimethoprim,54274049810
trimethoprim,54274049830
trimethoprim,54274051510
trimethoprim,54538008001
trimethoprim,54538008005
trimethoprim,54569007400
trimethoprim,54569007401
trimethoprim,54569007402
trimethoprim,54569007404
trimethoprim,54569007500
trimethoprim,54569007501
trimethoprim,54569007502
trimethoprim,54569007503
trimethoprim,54569007504
trimethoprim,54569007505
trimethoprim,54569007506
trimethoprim,54569007507
trimethoprim,54569007508
trimethoprim,54569007509
trimethoprim,54569007510
trimethoprim,54569007520
trimethoprim,54569007530
trimethoprim,54569007550
trimethoprim,54569007560
trimethoprim,54569007570
trimethoprim,54569007590
trimethoprim,54569008700
trimethoprim,54569008701
trimethoprim,54569017900
trimethoprim,54569026301
trimethoprim,54569026302
trimethoprim,54569026900
trimethoprim,54569026901
trimethoprim,54569026902
trimethoprim,54569026903
trimethoprim,54569026904
trimethoprim,54569038300
trimethoprim,54569038301
trimethoprim,54569038302
trimethoprim,54569038303
trimethoprim,54569101700
trimethoprim,54569273400
trimethoprim,54569286700
trimethoprim,54569291900
trimethoprim,54569298600
trimethoprim,54569298601
trimethoprim,54569298602
trimethoprim,54569298603
trimethoprim,54569298604
trimethoprim,54569298605
trimethoprim,54569303200
trimethoprim,54569303201
trimethoprim,54569315300
trimethoprim,54569315301
trimethoprim,54569315302
trimethoprim,54569315303
trimethoprim,54569400300
trimethoprim,54569400301
trimethoprim,54569400302
trimethoprim,54569400303
trimethoprim,54569400304
trimethoprim,54569400305
trimethoprim,54569400400
trimethoprim,54569400401
trimethoprim,54569400500
trimethoprim,54569400501
trimethoprim,54569400502
trimethoprim,54569400503
trimethoprim,54569448700
trimethoprim,54569489800
trimethoprim,54569491800
trimethoprim,54569507600
trimethoprim,54569515400
trimethoprim,54569581300
trimethoprim,54569581301
trimethoprim,54569711200
trimethoprim,54569712000
trimethoprim,54569830100
trimethoprim,54569832000
trimethoprim,54569834900
trimethoprim,54569910400
trimethoprim,54807010001
trimethoprim,54807010101
trimethoprim,54868002100
trimethoprim,54868002101
trimethoprim,54868002102
trimethoprim,54868002103
trimethoprim,54868002104
trimethoprim,54868002105
trimethoprim,54868002106
trimethoprim,54868002107
trimethoprim,54868002109
trimethoprim,54868027600
trimethoprim,54868027601
trimethoprim,54868033700
trimethoprim,54868033701
trimethoprim,54868033703
trimethoprim,54868114800
trimethoprim,54868142001
trimethoprim,54868161601
trimethoprim,54868161602
trimethoprim,54868161603
trimethoprim,54868433500
trimethoprim,54868471100
trimethoprim,54879000716
trimethoprim,54977004120
trimethoprim,55045117601
trimethoprim,55045121000
trimethoprim,55045121001
trimethoprim,55045121002
trimethoprim,55045121003
trimethoprim,55045121004
trimethoprim,55045121005
trimethoprim,55045121006
trimethoprim,55045121007
trimethoprim,55045121008
trimethoprim,55045121009
trimethoprim,55045151406
trimethoprim,55045230203
trimethoprim,55045259500
trimethoprim,55045328802
trimethoprim,55045328805
trimethoprim,55045328808
trimethoprim,55045338505
trimethoprim,55045391402
trimethoprim,55048078200
trimethoprim,55048078206
trimethoprim,55048078210
trimethoprim,55048078214
trimethoprim,55048078220
trimethoprim,55048078230
trimethoprim,55048088220
trimethoprim,55081007801
trimethoprim,55081007804
trimethoprim,55081009300
trimethoprim,55081009301
trimethoprim,55081009302
trimethoprim,55084006716
trimethoprim,55084006802
trimethoprim,55084007002
trimethoprim,55084007010
trimethoprim,55084007014
trimethoprim,55084007020
trimethoprim,55084007028
trimethoprim,55084007040
trimethoprim,55175032800
trimethoprim,55175032804
trimethoprim,55175033901
trimethoprim,55175033902
trimethoprim,55175033903
trimethoprim,55175033904
trimethoprim,55175034202
trimethoprim,55175034203
trimethoprim,55175238601
trimethoprim,55175238602
trimethoprim,55175238605
trimethoprim,55175274501
trimethoprim,55175274601
trimethoprim,55175300000
trimethoprim,55175300001
trimethoprim,55175300002
trimethoprim,55175300003
trimethoprim,55175300004
trimethoprim,55175300005
trimethoprim,55175300006
trimethoprim,55175300007
trimethoprim,55175300008
trimethoprim,55289024102
trimethoprim,55289024104
trimethoprim,55289024106
trimethoprim,55289024110
trimethoprim,55289024114
trimethoprim,55289024115
trimethoprim,55289024117
trimethoprim,55289024120
trimethoprim,55289024128
trimethoprim,55289024140
trimethoprim,55289024160
trimethoprim,55289024193
trimethoprim,55289024197
trimethoprim,55289025104
trimethoprim,55289025177
trimethoprim,55289025178
trimethoprim,55289045710
trimethoprim,55289045712
trimethoprim,55289045720
trimethoprim,55289074602
trimethoprim,55289074606
trimethoprim,55289074610
trimethoprim,55289076605
trimethoprim,55700010510
trimethoprim,55700041410
trimethoprim,55829048510
trimethoprim,55829048610
trimethoprim,55887026314
trimethoprim,55887026320
trimethoprim,55887026330
trimethoprim,55887035710
trimethoprim,55887083633
trimethoprim,55887098306
trimethoprim,55887098310
trimethoprim,55887098314
trimethoprim,55887098315
trimethoprim,55887098320
trimethoprim,55887098328
trimethoprim,55887098330
trimethoprim,55887098360
trimethoprim,56126013911
trimethoprim,56126014011
trimethoprim,56126040911
trimethoprim,57237023201
trimethoprim,57237023205
trimethoprim,57237023301
trimethoprim,57237023305
trimethoprim,57247102600
trimethoprim,57247102602
trimethoprim,57247102700
trimethoprim,57424042532
trimethoprim,57480038701
trimethoprim,57480038706
trimethoprim,57480043601
trimethoprim,57480043606
trimethoprim,57866469301
trimethoprim,57866469302
trimethoprim,57866469304
trimethoprim,57866469306
trimethoprim,58016010900
trimethoprim,58016010902
trimethoprim,58016010903
trimethoprim,58016010904
trimethoprim,58016010906
trimethoprim,58016010907
trimethoprim,58016010910
trimethoprim,58016010912
trimethoprim,58016010914
trimethoprim,58016010915
trimethoprim,58016010918
trimethoprim,58016010920
trimethoprim,58016010921
trimethoprim,58016010924
trimethoprim,58016010928
trimethoprim,58016010930
trimethoprim,58016010940
trimethoprim,58016010950
trimethoprim,58016010960
trimethoprim,58016010973
trimethoprim,58016010980
trimethoprim,58016010989
trimethoprim,58016010990
trimethoprim,58016016410
trimethoprim,58016016420
trimethoprim,58016016424
trimethoprim,58016016430
trimethoprim,58016016436
trimethoprim,58016016440
trimethoprim,58016016448
trimethoprim,58016016520
trimethoprim,58016017120
trimethoprim,58016017130
trimethoprim,58016037320
trimethoprim,58016037340
trimethoprim,58016049420
trimethoprim,58016049440
trimethoprim,58016068101
trimethoprim,58016068102
trimethoprim,58016068103
trimethoprim,58016068104
trimethoprim,58016068120
trimethoprim,58016068130
trimethoprim,58016068140
trimethoprim,58016095512
trimethoprim,58016095514
trimethoprim,58016095515
trimethoprim,58016095520
trimethoprim,58016103501
trimethoprim,58016104216
trimethoprim,58016556101
trimethoprim,58016633601
trimethoprim,58345080265
trimethoprim,58469046833
trimethoprim,58469046863
trimethoprim,58469046923
trimethoprim,58469046933
trimethoprim,58469468330
trimethoprim,58469468630
trimethoprim,58469469230
trimethoprim,58469469330
trimethoprim,58864047220
trimethoprim,58864047806
trimethoprim,58864047810
trimethoprim,58864047814
trimethoprim,58864047820
trimethoprim,58864047830
trimethoprim,59015045901
trimethoprim,59439047802
trimethoprim,59762408001
trimethoprim,59762408002
trimethoprim,59762408101
trimethoprim,59762408102
trimethoprim,59772013901
trimethoprim,59772013902
trimethoprim,59772017001
trimethoprim,59772017401
trimethoprim,59772017402
trimethoprim,59911586001
trimethoprim,60346006734
trimethoprim,60346006755
trimethoprim,60346006771
trimethoprim,60346008702
trimethoprim,60346008703
trimethoprim,60346008706
trimethoprim,60346008708
trimethoprim,60346008710
trimethoprim,60346008714
trimethoprim,60346008720
trimethoprim,60346008725
trimethoprim,60346008728
trimethoprim,60346008730
trimethoprim,60346008740
trimethoprim,60346008744
trimethoprim,60346008760
trimethoprim,60346009704
trimethoprim,60346009734
trimethoprim,60346009755
trimethoprim,60346009769
trimethoprim,60346009771
trimethoprim,60346009788
trimethoprim,60346009789
trimethoprim,60346055920
trimethoprim,60346055928
trimethoprim,60346055940
trimethoprim,60346097810
trimethoprim,60364008714
trimethoprim,60429017014
trimethoprim,60429017020
trimethoprim,60429025801
trimethoprim,60429025901
trimethoprim,60429025905
trimethoprim,60429025920
trimethoprim,60429025940
trimethoprim,60758090810
trimethoprim,60760006910
trimethoprim,60760006914
trimethoprim,60760006920
trimethoprim,61314062810
trimethoprim,61392078230
trimethoprim,61392078231
trimethoprim,61392078232
trimethoprim,61392078239
trimethoprim,61392078245
trimethoprim,61392078251
trimethoprim,61392078254
trimethoprim,61392078260
trimethoprim,61392078290
trimethoprim,61392078291
trimethoprim,61392078330
trimethoprim,61392078331
trimethoprim,61392078332
trimethoprim,61392078339
trimethoprim,61392078345
trimethoprim,61392078351
trimethoprim,61392078354
trimethoprim,61392078360
trimethoprim,61392078390
trimethoprim,61392078391
trimethoprim,61570005011
trimethoprim,61570005016
trimethoprim,61570005116
trimethoprim,61570005201
trimethoprim,61570005301
trimethoprim,61570005305
trimethoprim,61570005320
trimethoprim,61570005352
trimethoprim,61570005410
trimethoprim,61570005510
trimethoprim,61570005610
trimethoprim,61570005701
trimethoprim,61570005801
trimethoprim,61579005305
trimethoprim,61919021020
trimethoprim,61919021028
trimethoprim,61919021060
trimethoprim,61919023310
trimethoprim,61919071910
trimethoprim,61919076610
trimethoprim,61919076614
trimethoprim,61919076620
trimethoprim,61971011501
trimethoprim,61971011505
trimethoprim,61971012001
trimethoprim,61971012005
trimethoprim,62584085601
trimethoprim,62584085701
trimethoprim,62584085733
trimethoprim,62991207201
trimethoprim,62991207202
trimethoprim,62991207203
trimethoprim,62991207206
trimethoprim,62991207207
trimethoprim,63187000810
trimethoprim,63187000814
trimethoprim,63187000820
trimethoprim,63187000828
trimethoprim,63187028514
trimethoprim,63187028520
trimethoprim,63187069510
trimethoprim,63187069514
trimethoprim,63187069520
trimethoprim,63187069528
trimethoprim,63187078206
trimethoprim,63187083410
trimethoprim,63370030125
trimethoprim,63370030135
trimethoprim,63370030145
trimethoprim,63370030150
trimethoprim,63629149001
trimethoprim,63629149002
trimethoprim,63629149003
trimethoprim,63629149004
trimethoprim,63629176500
trimethoprim,63629176501
trimethoprim,63629176502
trimethoprim,63629176503
trimethoprim,63629176504
trimethoprim,63629176505
trimethoprim,63629176506
trimethoprim,63629176507
trimethoprim,63629176508
trimethoprim,63629176509
trimethoprim,63739022801
trimethoprim,63739022810
trimethoprim,63874011801
trimethoprim,63874011803
trimethoprim,63874011806
trimethoprim,63874011807
trimethoprim,63874011810
trimethoprim,63874011812
trimethoprim,63874011814
trimethoprim,63874011815
trimethoprim,63874011818
trimethoprim,63874011820
trimethoprim,63874011821
trimethoprim,63874011824
trimethoprim,63874011828
trimethoprim,63874011830
trimethoprim,63874011840
trimethoprim,63874011850
trimethoprim,63874011860
trimethoprim,63874015010
trimethoprim,63874015020
trimethoprim,64248000410
trimethoprim,64248011710
trimethoprim,65162020201
trimethoprim,65162020202
trimethoprim,65162020208
trimethoprim,65162020214
trimethoprim,65162031301
trimethoprim,65162031302
trimethoprim,65162031308
trimethoprim,65162031314
trimethoprim,65862041901
trimethoprim,65862041905
trimethoprim,65862042001
trimethoprim,65862042005
trimethoprim,65862049647
trimethoprim,66116022110
trimethoprim,66116022114
trimethoprim,66116022120
trimethoprim,66116022128
trimethoprim,66267019606
trimethoprim,66267019610
trimethoprim,66267019614
trimethoprim,66267019620
trimethoprim,66267019628
trimethoprim,66267019630
trimethoprim,66267019660
trimethoprim,66267081604
trimethoprim,66267093900
trimethoprim,66336008702
trimethoprim,66336008706
trimethoprim,66336008710
trimethoprim,66336008714
trimethoprim,66336008720
trimethoprim,66336008728
trimethoprim,66336008740
trimethoprim,66336008760
trimethoprim,66336084730
trimethoprim,67046071530
trimethoprim,68084023001
trimethoprim,68084023011
trimethoprim,68084074725
trimethoprim,68084074795
trimethoprim,68094012059
trimethoprim,68094012062
trimethoprim,68115032200
trimethoprim,68115032206
trimethoprim,68115032214
trimethoprim,68115032220
trimethoprim,68115032228
trimethoprim,68115032240
trimethoprim,68115060110
trimethoprim,68258305904
trimethoprim,68387038520
trimethoprim,68387038530
trimethoprim,68387038560
trimethoprim,68462033901
trimethoprim,68462033905
trimethoprim,68462034001
trimethoprim,68462034005
trimethoprim,69654050105
trimethoprim,71297050016
trimethoprim,99999005665
trimethoprim,99999042900
trimethoprim,99999777402
trimethoprim,99999777404
trimethoprim,99999777700
trimethoprim,99999888800
cefadroxil,00015727150
cefadroxil,00015727160
cefadroxil,00015727165
cefadroxil,00015728325
cefadroxil,00015728340
cefadroxil,00015728425
cefadroxil,00015728440
cefadroxil,00015728630
cefadroxil,00015728666
cefadroxil,00047053819
cefadroxil,00047053824
cefadroxil,00047252817
cefadroxil,00047253815
cefadroxil,00047253817
cefadroxil,00087078241
cefadroxil,00087078242
cefadroxil,00087078305
cefadroxil,00087078341
cefadroxil,00087078342
cefadroxil,00087078407
cefadroxil,00087078441
cefadroxil,00087078442
cefadroxil,00087078444
cefadroxil,00087078446
cefadroxil,00087078541
cefadroxil,00087078542
cefadroxil,00087078543
cefadroxil,00087078544
cefadroxil,00087078545
cefadroxil,00087078641
cefadroxil,00087078642
cefadroxil,00093079501
cefadroxil,00093079553
cefadroxil,00093319601
cefadroxil,00093319653
cefadroxil,00093405953
cefadroxil,00143976601
cefadroxil,00143976675
cefadroxil,00143976701
cefadroxil,00143976750
cefadroxil,00143994701
cefadroxil,00143994750
cefadroxil,00143994850
cefadroxil,00172405843
cefadroxil,00172405848
cefadroxil,00172405860
cefadroxil,00172405870
cefadroxil,00172405943
cefadroxil,00172405948
cefadroxil,00172405960
cefadroxil,00182128101
cefadroxil,00182189601
cefadroxil,00182189605
cefadroxil,00182701670
cefadroxil,00182701770
cefadroxil,00182701870
cefadroxil,00228252410
cefadroxil,00228252442
cefadroxil,00302053501
cefadroxil,00304202901
cefadroxil,00304206750
cefadroxil,00304206763
cefadroxil,00304206850
cefadroxil,00304206863
cefadroxil,00304206963
cefadroxil,00332315907
cefadroxil,00332315909
cefadroxil,00332416927
cefadroxil,00332416932
cefadroxil,00332417127
cefadroxil,00332417132
cefadroxil,00332417332
cefadroxil,00349801801
cefadroxil,00349801825
cefadroxil,00349801850
cefadroxil,00364240701
cefadroxil,00364241124
cefadroxil,00367252410
cefadroxil,00367252422
cefadroxil,00367252450
cefadroxil,00403012104
cefadroxil,00403012110
cefadroxil,00403012114
cefadroxil,00403012115
cefadroxil,00403012120
cefadroxil,00403012210
cefadroxil,00403012214
cefadroxil,00403012220
cefadroxil,00403012318
cefadroxil,00403012518
cefadroxil,00403012705
cefadroxil,00403358918
cefadroxil,00403386718
cefadroxil,00430078019
cefadroxil,00430078119
cefadroxil,00430278215
cefadroxil,00430278217
cefadroxil,00430278316
cefadroxil,00430278317
cefadroxil,00536019235
cefadroxil,00536019501
cefadroxil,00536019582
cefadroxil,00536021901
cefadroxil,00555051210
cefadroxil,00555058202
cefadroxil,00555058210
cefadroxil,00580173101
cefadroxil,00580173230
cefadroxil,00580173326
cefadroxil,00580173330
cefadroxil,00677136201
cefadroxil,00677136202
cefadroxil,00719119610
cefadroxil,00719120110
cefadroxil,00719120112
cefadroxil,00719735176
cefadroxil,00719735273
cefadroxil,00719735276
cefadroxil,00781293801
cefadroxil,00781293850
cefadroxil,00781640746
cefadroxil,00781650746
cefadroxil,00781660746
cefadroxil,00839757906
cefadroxil,00839758801
cefadroxil,00839758806
cefadroxil,00904383960
cefadroxil,00904384060
cefadroxil,00904384124
cefadroxil,00904384204
cefadroxil,00904384250
cefadroxil,00904384304
cefadroxil,00904384350
cefadroxil,00904384404
cefadroxil,00904545060
cefadroxil,00904787851
cefadroxil,00904787860
cefadroxil,10544013520
cefadroxil,10544030414
cefadroxil,10544040014
cefadroxil,16590004305
cefadroxil,16590004310
cefadroxil,16590004314
cefadroxil,16590004315
cefadroxil,16590004320
cefadroxil,16590004324
cefadroxil,16590004330
cefadroxil,16590004360
cefadroxil,16714020201
cefadroxil,16714020202
cefadroxil,16714020301
cefadroxil,16714020302
cefadroxil,16714020402
cefadroxil,16714020403
cefadroxil,16714038801
cefadroxil,16714038802
cefadroxil,16714038901
cefadroxil,16714039001
cefadroxil,16714039002
cefadroxil,17236087501
cefadroxil,18837002315
cefadroxil,18837002320
cefadroxil,18837002330
cefadroxil,21695042710
cefadroxil,21695042720
cefadroxil,21695042728
cefadroxil,21695042750
cefadroxil,23490522501
cefadroxil,23490522502
cefadroxil,23490522503
cefadroxil,23490522504
cefadroxil,23490522505
cefadroxil,23490522507
cefadroxil,33261001807
cefadroxil,33261001814
cefadroxil,33261001820
cefadroxil,33261001821
cefadroxil,33261001828
cefadroxil,33261001830
cefadroxil,33261001840
cefadroxil,33261001860
cefadroxil,33261001890
cefadroxil,33358006714
cefadroxil,33358006728
cefadroxil,38779039400
cefadroxil,38779039404
cefadroxil,38779039405
cefadroxil,38779039408
cefadroxil,38779039410
cefadroxil,38779039425
cefadroxil,38779039450
cefadroxil,42043024201
cefadroxil,42043024250
cefadroxil,42254014610
cefadroxil,42254014614
cefadroxil,42254014620
cefadroxil,42254014628
cefadroxil,42549050414
cefadroxil,42549060014
cefadroxil,43063055310
cefadroxil,43063055314
cefadroxil,43063055320
cefadroxil,43063055328
cefadroxil,43063059520
cefadroxil,43063059528
cefadroxil,45865050330
cefadroxil,45865050351
cefadroxil,45865050360
cefadroxil,45865050390
cefadroxil,47202298101
cefadroxil,49999002110
cefadroxil,49999002114
cefadroxil,49999002120
cefadroxil,49999080914
cefadroxil,51079061420
cefadroxil,51432006324
cefadroxil,51432051612
cefadroxil,51432051614
cefadroxil,51432051712
cefadroxil,51432051714
cefadroxil,51432056603
cefadroxil,52446009421
cefadroxil,52959005610
cefadroxil,52959005614
cefadroxil,52959005620
cefadroxil,52959020405
cefadroxil,52959020407
cefadroxil,52959020410
cefadroxil,52959042804
cefadroxil,52959042810
cefadroxil,52959042814
cefadroxil,52959042815
cefadroxil,52959042816
cefadroxil,52959042818
cefadroxil,52959042820
cefadroxil,52959042828
cefadroxil,52959042830
cefadroxil,53506037910
cefadroxil,53506037914
cefadroxil,53506037920
cefadroxil,54274029205
cefadroxil,54274029210
cefadroxil,54274051610
cefadroxil,54569010801
cefadroxil,54569010802
cefadroxil,54569010803
cefadroxil,54569010804
cefadroxil,54569010806
cefadroxil,54569010807
cefadroxil,54569010808
cefadroxil,54569010810
cefadroxil,54569010820
cefadroxil,54569010830
cefadroxil,54569010900
cefadroxil,54569011001
cefadroxil,54569011002
cefadroxil,54569011003
cefadroxil,54569011004
cefadroxil,54569210200
cefadroxil,54569251100
cefadroxil,54569251101
